"address","name","chain","fee"
"0x7E7a7C916c19a45769f6BDAF91087f93c6C12F78","EGP","egp1",0.1796
"0xec53bf9167f50cdeb3ae105f56099aaab9061f83","EIGEN","eigen",3.8054832
"0x3F382DbD960E3a9bbCeaE22651E88158d2791550","GHST","ghst",12.771321
"74SBV4zDXxTRgv1pEMoECskKBkZHc2yGPnc7GYVepump","SWARMS","swarms",126.6098
"WAXP_wax1","WAXP","wax1",1.5
"0x924fa68a0FC644485b8df8AbfA0A41C2e7744444","币安人生","bnlife",2.0087614
"0x678e840C640F619E17848045D23072844224dD37","CRTS","crts",26272.162
"0xe1b45a0e641b9955a20aa0ad1c1f4ad86aad8afb07296d4085e349a50e90bdca::blue::BLUE","BLUE","blue1",0.61
"0x30D20208d987713f46DFD34EF128Bb16C404D10f","SD","sd",8.3233851
"0xbc396689893d065f41bc2c6ecbee5e0085233447","PERP","perp",19.643945
"2170ed0880ac9a755fd29b2688956bd959f933f8","ETH","bep20eth",0.00012
"0x454038003a93cf44766aF352F74bad6B745616D0","JUV","cap20juv",1.0
"SNSNkV9zfG5ZKWQs6x4hxvBRV6s8SqMfSGCtECDvdMd","SNS","sns",1336.8997
"0x595832f8fc6bf59c85c527fec3740a1b7a361269","POWR","powr",104.0
"0x80c62fe4487e1351b47ba49809ebd60ed085bf52","CLV","clv",308.61352
"17208628f84f5d6ad33f0da3bbbeb27ffcb398eac501a31bd6ad2011e36133a1","USDC","nearusdc",0.2
"0xF17e65822b568B3903685a7c9F496CF7656Cc6C2","BICO","bico",63.394822
"WAN_wan","WAN","wan",0.1
"FQgtfugBdpFN7PZ6NdPrZpVLDBrPGxXesi4gVu3vErhY","BMT","solbmt",47.525
"0x4f8e5de400de08b164e7421b3ee387f461becd1a","USDD","erc20usdd2",4.0180782
"0x0fd10b9899882a6f2fcb5c371e17e70fdee00c38","PUNDIX","pundix",37.159991
"0xe9506F70be469d2369803Ccf41823713BAFe8154","ATM","cap20atm",1.0
"ENJ_enj1","ENJ","enj1",0.01
"0x1D88713b483A8E45cfF0e5CD7c2e15E5Fab4534d","STO","sto",24.822142
"0x77fba179c79de5b7653f68b5039af940ada60ce0","FORTH","forth",1.7438065
"0x88dF592F8eb5D7Bd38bFeF7dEb0fBc02cf3778a0","TRB","trb1",0.47065094
"0xA49fA5E8106E2d6d6a69E78df9B6A20AaB9c4444","DONKEY","donkey",42.264615
"0xcf0c122c6b73ff809c693db761e7baebe62b6a2e","FLOKI","floki",56103.822
"0x9afb950948c2370975fb91a441f36fdc02737cd4","FIL","hfil",2.535971
"POLYX_poly1","POLYX","poly1",0.3
"0xa6C0c097741D55ECd9a3A7DeF3A8253fD022ceB9","AVA","ava",10.168842
"TCFLL5dx5ZJdKnWuesXxi1VPwjLVmWZZy9","JST","jst",5.0
"OSMO_osmo","OSMO","osmo",0.1
"0x16faF9DAa401AA42506AF503Aa3d80B871c467A3","DCK","dck",139.78637
"0x29219dd400f2bf60e5a23d13be72b486d4038894","USDC","sonicusdc",0.01
"0x808507121B80c02388fAd14726482e061B8da827","PENDLE","pendle",1.2365038
"38PgzpJYu2HkiYvV8qePFakB8tuobPdGm2FFEn7Dpump","GORK","gork",824.5749
"MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey","MNDE","mnde",17.7381
"0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096","AUCTION","auction",0.57894155
"MEFNBXixkEbait3xn9bkm8WsJzXtVsaJEn4c8Sam21u","ME","me",4.1061
"EQCAj5oiRRrXokYsg_B-e0KG9xMwh5upr5I8HQzErm0_BLUM","BLUM","blum",7.5
"0x2dfF88A56767223A5529eA5960Da7A3F5f766406","ID","erc20id",36.506468
"0x72e4f9F808C49A2a61dE9C5896298920Dc4EEEa9","HPOS10I","bitcoin",62.784585
"0x2D060Ef4d6BF7f9e5edDe373Ab735513c0e4F944","AITECH","aitech",28.775105
"HBAR_hbar","HBAR","hbar",1.0
"CSPR_cspr","CSPR","cspr",5.0
"0x50327c6c5a14DCaDE707ABad2E27eB517df87AB5","TRX","erc20trx",13.527422
"rndrizKT3MK1iimdxRdWabcF7Zg7AR5T4nud4EkHBof","RENDER","render",0.8035
"ICP_icp","ICP","icp",0.0003
"TKaPzvnXD9Tb2E5XHb54vwDCyHz2LbKAnc","USDWON","usdwon",1842.6534
"0x3Dc8e2d80b6215a1BCcAe4d38715C3520581E77c","EPT","bep20ept",115.84564
"0xCdF7028ceAB81fA0C6971208e83fa7872994beE5","T","t",313.28721
"e5a49d7fd57e7178e189d3965d1ee64368a1036d","MBL","mbl",13.0
"fusotao-token.near","TAO","tao",0.2
"FIL_fil","FIL","fil",0.001
"0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9","AAVE","aave",0.01747111
"0x9aab071b4129b083b01cb5a0cb513ce7eca26fa5","HUNT","hunt",21.645039
"0x9D1d4dE9cD93203147fAc3BC0262a78e3a0e96bb","PBUX","pbux",4090.9086
"0x6033F7f88332B8db6ad452B7C6D5bB643990aE3f","LSK","erc20lsk",18.892506
"MOVR_movr","MOVR","movr",0.01
"0x4b8285ab433d8f69cb48d5ad62b415ed1a221e4f","MCRT","mcrt",2032.1862
"0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5","BAKE","bake",40.125514
"0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82","CAKE","cake",0.22913502
"0x696F9436B67233384889472Cd7cD58A6fB5DF4f1","AVNT","avnt",6.1339058
"0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55","SUPER","super",10.246882
"0x63230728bc219d991D2995ce92E96C16Fcf8beB6","KCT","erc20kct",3351.1447
"0x3472A5A71965499acd81997a54BBA8D852C6E53d","BADGER","badger",4.930138
