Coin ID,Target Exchange,Address,Coin Name,Network,Fee
166,htx,0xbcfc435d8f276585f6431fc1b9ee9a850b5c00a9,MTL,MTL,0.1
167,bitget,VET_VET,VET,VET,3.0
168,okx,0x357b0b74bc833e95a115ad22604854d6b0fca151cecd94111770e5d6ffc9dc2b,USDT,USDT-Aptos,0.03
168,bitget,0x55d398326f99059ff775485246999027b3197955,USDT,BSC,0.0
168,kucoin,0x55d398326f99059ff775485246999027b3197955,USDT,BSC,0.0
168,htx,0x48065fbbe25f71c9282ddf5e1cd6d6a887483d5e,USDT,CELO,0.03
171,kucoin,0xbdeae1ca48894a1759a8374d63925f21f2ee2639,EDU,BSC,0.18
173,bitget,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,BSC,0.0
173,kucoin,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,BSC,0.0
173,htx,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,BSC,0.0
174,bitget,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDE,BSC,1.0
175,kucoin,0x77146784315ba81904d654466968e3a7c196d1f3,TREE,BSC,2.6e-05
176,bitget,0x29219dd400f2bf60e5a23d13be72b486d4038894,USDC,SONIC,0.01
176,kucoin,0x29219dd400f2bf60e5a23d13be72b486d4038894,USDC,SONIC,0.01
176,htx,0x29219dd400f2bf60e5a23d13be72b486d4038894,USDC,SONIC,0.01
179,kucoin,sats,1000SATS,ORDIBTC,100000.0
179,htx,sats,1000SATS,ORDIBTC,100000.0
181,kucoin,0x51ba0b044d96c3abfca52b64d733603ccc4f0d4d,SUPER,BSC,0.027
183,okx,0x37a645648df29205c6261289983fb04ecd70b4b3,ANIME,ANIME-Arbitrum One,0.79433076
183,bitget,0x37a645648df29205c6261289983fb04ecd70b4b3,ANIME,ARBITRUM,21.0
183,kucoin,0x37a645648df29205c6261289983fb04ecd70b4b3,ANIME,ARBITRUM,21.0
185,bitget,MOVE_MOVE,MOVE,MOVE,1.0
186,bitget,MOVR_MOVR,MOVR,MOVR,0.003
188,okx,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,RAY,RAY-Solana,0.39
188,bitget,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,RAY,SOL,0.2
188,kucoin,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,RAY,SOL,0.2
188,htx,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,RAY,SOL,0.2
190,bitget,0x6985884c4392d348587b19cb9eaaf157f13271cd,ZRO,AVAXC,0.048
190,kucoin,0x6985884c4392d348587b19cb9eaaf157f13271cd,ZRO,AVAXC,0.048
192,bitget,0x9560e827af36c94d2ac33a39bce1fe78631088db,VELODROME,OPTIMISM,0.84
193,bitget,0xa64455a4553c9034236734faddaddbb64ace4cc7,SANTOS,BSC,0.0073
194,okx,0x714db550b574b3e927af3d93e26127d15721d4c2,GMT,GMT-Polygon,1.0
194,bitget,0x714db550b574b3e927af3d93e26127d15721d4c2,GMT,MATIC,0.4
194,kucoin,0x3019bf2a2ef8040c242c9a4c5c4bd4c81678b2a1,GMT,BSC,0.4
194,htx,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,SOL,15.0
195,okx,0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a,GMX,GMX-Arbitrum One,0.01
195,bitget,0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a,GMX,ARBITRUM,0.014
195,kucoin,0x62edc0692bd897d2295872a9ffcac5425011c661,GMX,AVAXC,0.0078
196,bitget,0xe5417af564e4bfda1c483642db72007871397896,GNS,MATIC,0.0031
196,kucoin,0xe5417af564e4bfda1c483642db72007871397896,GNS,MATIC,0.0031
197,kucoin,0x8de5b80a0c1b02fe4976851d030b36122dbb8624,VANRY,MATIC,0.22
198,bitget,0xf4c8e32eadec4bfe97e0f595add0f4450a863a11,THE,BSC,0.043
199,bitget,CFX_CFX,CFX,CFX,0.0024
202,bitget,0xc27a719105a987b4c34116223cae8bd8f4b5def4,ACE,BSC,0.11
202,kucoin,0xc27a719105a987b4c34116223cae8bd8f4b5def4,ACE,BSC,0.11
203,bitget,0xbc7d6b50616989655afd682fb42743507003056d,ACH,BSC,0.83
204,bitget,MINA_MINA,MINA,MINA,0.9
205,bitget,0xf9c0f80a6c67b1b39bddf00ecd57f2533ef5b688,ACM,CHZ2,0.0
206,bitget,0x0000000000000000000000000000456e65726779,VTHO,VET,70.0
206,kucoin,0x0000000000000000000000000000456e65726779,VTHO,VET,70.0
208,okx,GJAFwWjJ3vnTsrQVabjBVK2TYB1YtRCQXRDfDgUnpump,ACT,ACT-Solana,28.0
208,bitget,GJAFwWjJ3vnTsrQVabjBVK2TYB1YtRCQXRDfDgUnpump,ACT,SOL,35.0
208,kucoin,GJAFwWjJ3vnTsrQVabjBVK2TYB1YtRCQXRDfDgUnpump,ACT,SOL,35.0
208,htx,GJAFwWjJ3vnTsrQVabjBVK2TYB1YtRCQXRDfDgUnpump,ACT,SOL,35.0
211,bitget,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,BASE,0.26
211,kucoin,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,BASE,0.26
212,bitget,0x6d5ad1592ed9d6d1df9b93c793ab759573ed6714,BROCCOLI714,BSC,1.5
213,bitget,0x0c1dc73159e30c4b06170f2593d3118968a0dca5,GPS,BASE,46.0
213,kucoin,0x0c1dc73159e30c4b06170f2593d3118968a0dca5,GPS,BASE,46.0
217,bitget,XRP_XRP,XRP,XRP,0.2
219,bitget,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,FIDA,SOL,7.13
219,kucoin,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,FIDA,SOL,7.13
221,bitget,ENJ_ENJ,ENJ,ENJ,0.0003
